ID,Pre-train model
3949,"No, I do not download pre-trained model weights on a regular basis"
3950,"No, I do not download pre-trained model weights on a regular basis"
3952,"No, I do not download pre-trained model weights on a regular basis"
3955,"No, I do not download pre-trained model weights on a regular basis"
3957,"No, I do not download pre-trained model weights on a regular basis"
3960,"No, I do not download pre-trained model weights on a regular basis"
3962,"No, I do not download pre-trained model weights on a regular basis"
3965,"No, I do not download pre-trained model weights on a regular basis"
3966,"No, I do not download pre-trained model weights on a regular basis"
3974,"No, I do not download pre-trained model weights on a regular basis"
3978,"No, I do not download pre-trained model weights on a regular basis"
3979,"No, I do not download pre-trained model weights on a regular basis"
3983,"No, I do not download pre-trained model weights on a regular basis"
3986,"No, I do not download pre-trained model weights on a regular basis"
3988,"No, I do not download pre-trained model weights on a regular basis"
3989,"No, I do not download pre-trained model weights on a regular basis"
3991,"No, I do not download pre-trained model weights on a regular basis"
3992,"No, I do not download pre-trained model weights on a regular basis"
3993,"No, I do not download pre-trained model weights on a regular basis"
3996,"No, I do not download pre-trained model weights on a regular basis"
3998,"No, I do not download pre-trained model weights on a regular basis"
3999,"No, I do not download pre-trained model weights on a regular basis"
4002,"No, I do not download pre-trained model weights on a regular basis"
4010,"No, I do not download pre-trained model weights on a regular basis"
4013,"No, I do not download pre-trained model weights on a regular basis"
4014,"No, I do not download pre-trained model weights on a regular basis"
4021,"No, I do not download pre-trained model weights on a regular basis"
4024,"No, I do not download pre-trained model weights on a regular basis"
4026,"No, I do not download pre-trained model weights on a regular basis"
4032,"No, I do not download pre-trained model weights on a regular basis"
4036,"No, I do not download pre-trained model weights on a regular basis"
4042,"No, I do not download pre-trained model weights on a regular basis"
4045,"No, I do not download pre-trained model weights on a regular basis"
4048,"No, I do not download pre-trained model weights on a regular basis"
4049,"No, I do not download pre-trained model weights on a regular basis"
4050,"No, I do not download pre-trained model weights on a regular basis"
4053,"No, I do not download pre-trained model weights on a regular basis"
4054,"No, I do not download pre-trained model weights on a regular basis"
4056,"No, I do not download pre-trained model weights on a regular basis"
4057,"No, I do not download pre-trained model weights on a regular basis"
4059,"No, I do not download pre-trained model weights on a regular basis"
4063,"No, I do not download pre-trained model weights on a regular basis"
4065,"No, I do not download pre-trained model weights on a regular basis"
4066,"No, I do not download pre-trained model weights on a regular basis"
4070,"No, I do not download pre-trained model weights on a regular basis"
4073,"No, I do not download pre-trained model weights on a regular basis"
4077,"No, I do not download pre-trained model weights on a regular basis"
4078,"No, I do not download pre-trained model weights on a regular basis"
4079,"No, I do not download pre-trained model weights on a regular basis"
4086,"No, I do not download pre-trained model weights on a regular basis"
4089,"No, I do not download pre-trained model weights on a regular basis"
4091,"No, I do not download pre-trained model weights on a regular basis"
4094,"No, I do not download pre-trained model weights on a regular basis"
4095,"No, I do not download pre-trained model weights on a regular basis"
4096,"No, I do not download pre-trained model weights on a regular basis"
4097,"No, I do not download pre-trained model weights on a regular basis"
4106,"No, I do not download pre-trained model weights on a regular basis"
4107,"No, I do not download pre-trained model weights on a regular basis"
4109,"No, I do not download pre-trained model weights on a regular basis"
4112,"No, I do not download pre-trained model weights on a regular basis"
4113,"No, I do not download pre-trained model weights on a regular basis"
4115,"No, I do not download pre-trained model weights on a regular basis"
