ID,NLP methods
21609,"Encoder-decoder models (seq2seq, vanilla transformers)"
21660,"Encoder-decoder models (seq2seq, vanilla transformers)"
21702,"Encoder-decoder models (seq2seq, vanilla transformers)"
21717,"Encoder-decoder models (seq2seq, vanilla transformers)"
21720,"Encoder-decoder models (seq2seq, vanilla transformers)"
21721,"Encoder-decoder models (seq2seq, vanilla transformers)"
21740,"Encoder-decoder models (seq2seq, vanilla transformers)"
21745,"Encoder-decoder models (seq2seq, vanilla transformers)"
21758,"Encoder-decoder models (seq2seq, vanilla transformers)"
21761,"Encoder-decoder models (seq2seq, vanilla transformers)"
21780,"Encoder-decoder models (seq2seq, vanilla transformers)"
21801,"Encoder-decoder models (seq2seq, vanilla transformers)"
21810,"Encoder-decoder models (seq2seq, vanilla transformers)"
21811,"Encoder-decoder models (seq2seq, vanilla transformers)"
21817,"Encoder-decoder models (seq2seq, vanilla transformers)"
21850,"Encoder-decoder models (seq2seq, vanilla transformers)"
21855,"Encoder-decoder models (seq2seq, vanilla transformers)"
21862,"Encoder-decoder models (seq2seq, vanilla transformers)"
21870,"Encoder-decoder models (seq2seq, vanilla transformers)"
21871,"Encoder-decoder models (seq2seq, vanilla transformers)"
21879,"Encoder-decoder models (seq2seq, vanilla transformers)"
21892,"Encoder-decoder models (seq2seq, vanilla transformers)"
21904,"Encoder-decoder models (seq2seq, vanilla transformers)"
21940,"Encoder-decoder models (seq2seq, vanilla transformers)"
21941,"Encoder-decoder models (seq2seq, vanilla transformers)"
21952,"Encoder-decoder models (seq2seq, vanilla transformers)"
21979,"Encoder-decoder models (seq2seq, vanilla transformers)"
22008,"Encoder-decoder models (seq2seq, vanilla transformers)"
22025,"Encoder-decoder models (seq2seq, vanilla transformers)"
22032,"Encoder-decoder models (seq2seq, vanilla transformers)"
22055,"Encoder-decoder models (seq2seq, vanilla transformers)"
22074,"Encoder-decoder models (seq2seq, vanilla transformers)"
22091,"Encoder-decoder models (seq2seq, vanilla transformers)"
22095,"Encoder-decoder models (seq2seq, vanilla transformers)"
22111,"Encoder-decoder models (seq2seq, vanilla transformers)"
22116,"Encoder-decoder models (seq2seq, vanilla transformers)"
22143,"Encoder-decoder models (seq2seq, vanilla transformers)"
22162,"Encoder-decoder models (seq2seq, vanilla transformers)"
22240,"Encoder-decoder models (seq2seq, vanilla transformers)"
22242,"Encoder-decoder models (seq2seq, vanilla transformers)"
22251,"Encoder-decoder models (seq2seq, vanilla transformers)"
22255,"Encoder-decoder models (seq2seq, vanilla transformers)"
22256,"Encoder-decoder models (seq2seq, vanilla transformers)"
22257,"Encoder-decoder models (seq2seq, vanilla transformers)"
22290,"Encoder-decoder models (seq2seq, vanilla transformers)"
22303,"Encoder-decoder models (seq2seq, vanilla transformers)"
22324,"Encoder-decoder models (seq2seq, vanilla transformers)"
22330,"Encoder-decoder models (seq2seq, vanilla transformers)"
22331,"Encoder-decoder models (seq2seq, vanilla transformers)"
22332,"Encoder-decoder models (seq2seq, vanilla transformers)"
22346,"Encoder-decoder models (seq2seq, vanilla transformers)"
22429,"Encoder-decoder models (seq2seq, vanilla transformers)"
22433,"Encoder-decoder models (seq2seq, vanilla transformers)"
22436,"Encoder-decoder models (seq2seq, vanilla transformers)"
22502,"Encoder-decoder models (seq2seq, vanilla transformers)"
22503,"Encoder-decoder models (seq2seq, vanilla transformers)"
22509,"Encoder-decoder models (seq2seq, vanilla transformers)"
22512,"Encoder-decoder models (seq2seq, vanilla transformers)"
22543,"Encoder-decoder models (seq2seq, vanilla transformers)"
22571,"Encoder-decoder models (seq2seq, vanilla transformers)"
22619,"Encoder-decoder models (seq2seq, vanilla transformers)"
22622,"Encoder-decoder models (seq2seq, vanilla transformers)"
22623,"Encoder-decoder models (seq2seq, vanilla transformers)"
22651,"Encoder-decoder models (seq2seq, vanilla transformers)"
22680,"Encoder-decoder models (seq2seq, vanilla transformers)"
22699,"Encoder-decoder models (seq2seq, vanilla transformers)"
22710,"Encoder-decoder models (seq2seq, vanilla transformers)"
22711,"Encoder-decoder models (seq2seq, vanilla transformers)"
22721,"Encoder-decoder models (seq2seq, vanilla transformers)"
22729,"Encoder-decoder models (seq2seq, vanilla transformers)"
22751,"Encoder-decoder models (seq2seq, vanilla transformers)"
22756,"Encoder-decoder models (seq2seq, vanilla transformers)"
22779,"Encoder-decoder models (seq2seq, vanilla transformers)"
22789,"Encoder-decoder models (seq2seq, vanilla transformers)"
22796,"Encoder-decoder models (seq2seq, vanilla transformers)"
22808,"Encoder-decoder models (seq2seq, vanilla transformers)"
22816,"Encoder-decoder models (seq2seq, vanilla transformers)"
22820,"Encoder-decoder models (seq2seq, vanilla transformers)"
22824,"Encoder-decoder models (seq2seq, vanilla transformers)"
22865,"Encoder-decoder models (seq2seq, vanilla transformers)"
22874,"Encoder-decoder models (seq2seq, vanilla transformers)"
22899,"Encoder-decoder models (seq2seq, vanilla transformers)"
22921,"Encoder-decoder models (seq2seq, vanilla transformers)"
22936,"Encoder-decoder models (seq2seq, vanilla transformers)"
22946,"Encoder-decoder models (seq2seq, vanilla transformers)"
22951,"Encoder-decoder models (seq2seq, vanilla transformers)"
22965,"Encoder-decoder models (seq2seq, vanilla transformers)"
22968,"Encoder-decoder models (seq2seq, vanilla transformers)"
23021,"Encoder-decoder models (seq2seq, vanilla transformers)"
23045,"Encoder-decoder models (seq2seq, vanilla transformers)"
23047,"Encoder-decoder models (seq2seq, vanilla transformers)"
23059,"Encoder-decoder models (seq2seq, vanilla transformers)"
23064,"Encoder-decoder models (seq2seq, vanilla transformers)"
23073,"Encoder-decoder models (seq2seq, vanilla transformers)"
23090,"Encoder-decoder models (seq2seq, vanilla transformers)"
23095,"Encoder-decoder models (seq2seq, vanilla transformers)"
23111,"Encoder-decoder models (seq2seq, vanilla transformers)"
23114,"Encoder-decoder models (seq2seq, vanilla transformers)"
23123,"Encoder-decoder models (seq2seq, vanilla transformers)"
23144,"Encoder-decoder models (seq2seq, vanilla transformers)"
23164,"Encoder-decoder models (seq2seq, vanilla transformers)"
23187,"Encoder-decoder models (seq2seq, vanilla transformers)"
23192,"Encoder-decoder models (seq2seq, vanilla transformers)"
23202,"Encoder-decoder models (seq2seq, vanilla transformers)"
23208,"Encoder-decoder models (seq2seq, vanilla transformers)"
23209,"Encoder-decoder models (seq2seq, vanilla transformers)"
23217,"Encoder-decoder models (seq2seq, vanilla transformers)"
23227,"Encoder-decoder models (seq2seq, vanilla transformers)"
23235,"Encoder-decoder models (seq2seq, vanilla transformers)"
23238,"Encoder-decoder models (seq2seq, vanilla transformers)"
23251,"Encoder-decoder models (seq2seq, vanilla transformers)"
23275,"Encoder-decoder models (seq2seq, vanilla transformers)"
23289,"Encoder-decoder models (seq2seq, vanilla transformers)"
23302,"Encoder-decoder models (seq2seq, vanilla transformers)"
23305,"Encoder-decoder models (seq2seq, vanilla transformers)"
23307,"Encoder-decoder models (seq2seq, vanilla transformers)"
23317,"Encoder-decoder models (seq2seq, vanilla transformers)"
23374,"Encoder-decoder models (seq2seq, vanilla transformers)"
23385,"Encoder-decoder models (seq2seq, vanilla transformers)"
23387,"Encoder-decoder models (seq2seq, vanilla transformers)"
23413,"Encoder-decoder models (seq2seq, vanilla transformers)"
23418,"Encoder-decoder models (seq2seq, vanilla transformers)"
23420,"Encoder-decoder models (seq2seq, vanilla transformers)"
23429,"Encoder-decoder models (seq2seq, vanilla transformers)"
23438,"Encoder-decoder models (seq2seq, vanilla transformers)"
23452,"Encoder-decoder models (seq2seq, vanilla transformers)"
23453,"Encoder-decoder models (seq2seq, vanilla transformers)"
23457,"Encoder-decoder models (seq2seq, vanilla transformers)"
23484,"Encoder-decoder models (seq2seq, vanilla transformers)"
23492,"Encoder-decoder models (seq2seq, vanilla transformers)"
23503,"Encoder-decoder models (seq2seq, vanilla transformers)"
23510,"Encoder-decoder models (seq2seq, vanilla transformers)"
23511,"Encoder-decoder models (seq2seq, vanilla transformers)"
23521,"Encoder-decoder models (seq2seq, vanilla transformers)"
23531,"Encoder-decoder models (seq2seq, vanilla transformers)"
23551,"Encoder-decoder models (seq2seq, vanilla transformers)"
23561,"Encoder-decoder models (seq2seq, vanilla transformers)"
23572,"Encoder-decoder models (seq2seq, vanilla transformers)"
23577,"Encoder-decoder models (seq2seq, vanilla transformers)"
23592,"Encoder-decoder models (seq2seq, vanilla transformers)"
23601,"Encoder-decoder models (seq2seq, vanilla transformers)"
23606,"Encoder-decoder models (seq2seq, vanilla transformers)"
23617,"Encoder-decoder models (seq2seq, vanilla transformers)"
23637,"Encoder-decoder models (seq2seq, vanilla transformers)"
23668,"Encoder-decoder models (seq2seq, vanilla transformers)"
23692,"Encoder-decoder models (seq2seq, vanilla transformers)"
23696,"Encoder-decoder models (seq2seq, vanilla transformers)"
23714,"Encoder-decoder models (seq2seq, vanilla transformers)"
23720,"Encoder-decoder models (seq2seq, vanilla transformers)"
23726,"Encoder-decoder models (seq2seq, vanilla transformers)"
23728,"Encoder-decoder models (seq2seq, vanilla transformers)"
23755,"Encoder-decoder models (seq2seq, vanilla transformers)"
23758,"Encoder-decoder models (seq2seq, vanilla transformers)"
23794,"Encoder-decoder models (seq2seq, vanilla transformers)"
23796,"Encoder-decoder models (seq2seq, vanilla transformers)"
23799,"Encoder-decoder models (seq2seq, vanilla transformers)"
23806,"Encoder-decoder models (seq2seq, vanilla transformers)"
23809,"Encoder-decoder models (seq2seq, vanilla transformers)"
23818,"Encoder-decoder models (seq2seq, vanilla transformers)"
23829,"Encoder-decoder models (seq2seq, vanilla transformers)"
23840,"Encoder-decoder models (seq2seq, vanilla transformers)"
23854,"Encoder-decoder models (seq2seq, vanilla transformers)"
23864,"Encoder-decoder models (seq2seq, vanilla transformers)"
23871,"Encoder-decoder models (seq2seq, vanilla transformers)"
23875,"Encoder-decoder models (seq2seq, vanilla transformers)"
23885,"Encoder-decoder models (seq2seq, vanilla transformers)"
23912,"Encoder-decoder models (seq2seq, vanilla transformers)"
23933,"Encoder-decoder models (seq2seq, vanilla transformers)"
23934,"Encoder-decoder models (seq2seq, vanilla transformers)"
23956,"Encoder-decoder models (seq2seq, vanilla transformers)"
23963,"Encoder-decoder models (seq2seq, vanilla transformers)"
23964,"Encoder-decoder models (seq2seq, vanilla transformers)"
23965,"Encoder-decoder models (seq2seq, vanilla transformers)"
23982,"Encoder-decoder models (seq2seq, vanilla transformers)"
9,"Contextualized embeddings (ELMo, CoVe)"
18,"Contextualized embeddings (ELMo, CoVe)"
86,"Contextualized embeddings (ELMo, CoVe)"
110,"Contextualized embeddings (ELMo, CoVe)"
114,"Contextualized embeddings (ELMo, CoVe)"
133,"Contextualized embeddings (ELMo, CoVe)"
297,"Contextualized embeddings (ELMo, CoVe)"
302,"Contextualized embeddings (ELMo, CoVe)"
338,"Contextualized embeddings (ELMo, CoVe)"
388,"Contextualized embeddings (ELMo, CoVe)"
406,"Contextualized embeddings (ELMo, CoVe)"
425,"Contextualized embeddings (ELMo, CoVe)"
449,"Contextualized embeddings (ELMo, CoVe)"
481,"Contextualized embeddings (ELMo, CoVe)"
557,"Contextualized embeddings (ELMo, CoVe)"
580,"Contextualized embeddings (ELMo, CoVe)"
585,"Contextualized embeddings (ELMo, CoVe)"
598,"Contextualized embeddings (ELMo, CoVe)"
621,"Contextualized embeddings (ELMo, CoVe)"
625,"Contextualized embeddings (ELMo, CoVe)"
633,"Contextualized embeddings (ELMo, CoVe)"
638,"Contextualized embeddings (ELMo, CoVe)"
679,"Contextualized embeddings (ELMo, CoVe)"
735,"Contextualized embeddings (ELMo, CoVe)"
836,"Contextualized embeddings (ELMo, CoVe)"
843,"Contextualized embeddings (ELMo, CoVe)"
855,"Contextualized embeddings (ELMo, CoVe)"
893,"Contextualized embeddings (ELMo, CoVe)"
914,"Contextualized embeddings (ELMo, CoVe)"
952,"Contextualized embeddings (ELMo, CoVe)"
962,"Contextualized embeddings (ELMo, CoVe)"
975,"Contextualized embeddings (ELMo, CoVe)"
1043,"Contextualized embeddings (ELMo, CoVe)"
1054,"Contextualized embeddings (ELMo, CoVe)"
1115,"Contextualized embeddings (ELMo, CoVe)"
1125,"Contextualized embeddings (ELMo, CoVe)"
1129,"Contextualized embeddings (ELMo, CoVe)"
1144,"Contextualized embeddings (ELMo, CoVe)"
1156,"Contextualized embeddings (ELMo, CoVe)"
1213,"Contextualized embeddings (ELMo, CoVe)"
1297,"Contextualized embeddings (ELMo, CoVe)"
1364,"Contextualized embeddings (ELMo, CoVe)"
1506,"Contextualized embeddings (ELMo, CoVe)"
1517,"Contextualized embeddings (ELMo, CoVe)"
1521,"Contextualized embeddings (ELMo, CoVe)"
1531,"Contextualized embeddings (ELMo, CoVe)"
1599,"Contextualized embeddings (ELMo, CoVe)"
1601,"Contextualized embeddings (ELMo, CoVe)"
1603,"Contextualized embeddings (ELMo, CoVe)"
1627,"Contextualized embeddings (ELMo, CoVe)"
1713,"Contextualized embeddings (ELMo, CoVe)"
1747,"Contextualized embeddings (ELMo, CoVe)"
1824,"Contextualized embeddings (ELMo, CoVe)"
1830,"Contextualized embeddings (ELMo, CoVe)"
1867,"Contextualized embeddings (ELMo, CoVe)"
1932,"Contextualized embeddings (ELMo, CoVe)"
1939,"Contextualized embeddings (ELMo, CoVe)"
1989,"Contextualized embeddings (ELMo, CoVe)"
2021,"Contextualized embeddings (ELMo, CoVe)"
2027,"Contextualized embeddings (ELMo, CoVe)"
2029,"Contextualized embeddings (ELMo, CoVe)"
2055,"Contextualized embeddings (ELMo, CoVe)"
2108,"Contextualized embeddings (ELMo, CoVe)"
2200,"Contextualized embeddings (ELMo, CoVe)"
2215,"Contextualized embeddings (ELMo, CoVe)"
2216,"Contextualized embeddings (ELMo, CoVe)"
2230,"Contextualized embeddings (ELMo, CoVe)"
2243,"Contextualized embeddings (ELMo, CoVe)"
2249,"Contextualized embeddings (ELMo, CoVe)"
2265,"Contextualized embeddings (ELMo, CoVe)"
2328,"Contextualized embeddings (ELMo, CoVe)"
2332,"Contextualized embeddings (ELMo, CoVe)"
2356,"Contextualized embeddings (ELMo, CoVe)"
2395,"Contextualized embeddings (ELMo, CoVe)"
2509,"Contextualized embeddings (ELMo, CoVe)"
2533,"Contextualized embeddings (ELMo, CoVe)"
2554,"Contextualized embeddings (ELMo, CoVe)"
2589,"Contextualized embeddings (ELMo, CoVe)"
2604,"Contextualized embeddings (ELMo, CoVe)"
2642,"Contextualized embeddings (ELMo, CoVe)"
2645,"Contextualized embeddings (ELMo, CoVe)"
2753,"Contextualized embeddings (ELMo, CoVe)"
2906,"Contextualized embeddings (ELMo, CoVe)"
2911,"Contextualized embeddings (ELMo, CoVe)"
2922,"Contextualized embeddings (ELMo, CoVe)"
2933,"Contextualized embeddings (ELMo, CoVe)"
2961,"Contextualized embeddings (ELMo, CoVe)"
